0.003453110365188606	-0.665	-0.031141122332168567
0.0	-0.205	-0.0
2.088940709728807E-7	-0.0055	-8.525418670457328E-7
0.002386878401019355	-0.3935	-0.02198525929889942
0.0031539399300561785	-0.6094999999999999	-0.026032027555025233
0.0030646833210107908	-0.6105	-0.02574334743145903
0.002266843994528032	-0.38749999999999996	-0.0234255994881366
0.0010812774414627048	-0.2905	-0.011914792699933587
0.0021003954958822746	-0.36	-0.02092849078231162
0.00209557515874945	-0.34850000000000003	-0.019359928763244227
0.0014999761924196205	-0.3055	-0.015268323984328345
0.001036596430163403	-0.259	-0.010096180313215795
0.0017546499357178104	-0.31	-0.016827355010495
0.0020564860937464045	-0.3325	-0.01836386680792536
0.0013761379875646554	-0.3015	-0.014320317200545963
0.0019082495435347189	-0.328	-0.018149278918193772
0.0016306677538041599	-0.309	-0.015883388338304362
0.002196082905956171	-0.3835	-0.02174064488876807
0.0012250527644872525	-0.278	-0.012028112582776305
0.0013299027471925771	-0.27749999999999997	-0.012926613003877749
0.0032649916696449446	-0.6515	-0.027334807389024926
6.089981527493242E-4	-0.2475	-0.0062824788855591705
0.003438865499791002	-0.6605	-0.02998786672984843
0.0023701765519418038	-0.389	-0.021994329694994912
0.0018974005569959641	-0.313	-0.016451195350246743
0.001368004120963077	-0.28400000000000003	-0.013332111635439858
4.168875337610016E-4	-0.2485	-0.0044964977408943
0.003227091281982665	-0.65	-0.02892138366185998
8.871529529252034E-4	-0.256	-0.008808367796850269
3.9351223082245197E-4	-0.208	-0.0035928673513349048
0.0033641547309870975	-0.6619999999999999	-0.029576822885047704
5.86470091773915E-4	-0.214	-0.005057192376208633
9.319452509974608E-4	-0.2595	-0.009408213675417153
0.0033200402977309296	-0.65	-0.029090654002542796
6.728891307176104E-4	-0.2395	-0.006738481446122888
3.214646911224994E-4	-0.219	-0.0031476848663294227
9.164093194909363E-4	-0.2605	-0.00915404837172718
0.0022978150052842166	-0.3875	-0.021220041655171218
8.864009813434741E-4	-0.2265	-0.007687806139680871
7.04982582832059E-4	-0.2355	-0.006798486857042338
7.729570098780389E-4	-0.23450000000000001	-0.007227181550069191
0.003157439386191581	-0.613	-0.026367462791105335
2.4962378893189768E-5	-0.14100000000000001	-1.8098091841955898E-4
0.003207272351700991	-0.6405000000000001	-0.026736211683963042
5.571546451818266E-6	-0.1205	-3.66465124765656E-5
0.0018991667718608201	-0.3145	-0.016775425157508735
5.039135647944307E-4	-0.211	-0.004498951743987607
5.21443529616827E-4	-0.222	-0.004903067310863182
0.003188476852965323	-0.6234999999999999	-0.025863569410821886
8.03842749286647E-4	-0.2315	-0.007238748613255594
3.849400985985237E-5	-0.1665	-3.1715196517004697E-4
0.0032086593536109387	-0.6205	-0.026962433698899762
8.79466368607303E-4	-0.2175	-0.007409141862217613
2.3611585397237232E-4	-0.17500000000000002	-0.0018659107191092144
5.431055630614591E-4	-0.2255	-0.005011882182733944
3.0356309879557786E-4	-0.20350000000000001	-0.0026806553817723114
1.0992712108005646E-4	-0.1795	-9.368999395614598E-4
0.0032161062191405766	-0.6295	-0.026918546432922456
3.0547951609521425E-5	-0.152	-2.2232593551738133E-4
8.236601706076746E-4	-0.23500000000000001	-0.0073996041884479965
2.7785416836722175E-6	-0.0555	-1.370100045264068E-5
1.364332202719725E-4	-0.20650000000000002	-0.001269711339221791
8.393300968029586E-5	-0.1845	-7.115516620083787E-4
0.0031948179537543246	-0.629	-0.02669057345730858
2.6454005645301025E-4	-0.2165	-0.002523067121181137
1.3988142392684544E-5	-0.1055	-8.861311258321292E-5
9.89673851674867E-6	-0.0955	-5.601370195617872E-5
4.393417072543822E-6	-0.0805	-2.3420090858161312E-5
1.956763741041277E-6	-0.07050000000000001	-9.87425262390816E-6
1.5627228863497605E-4	-0.2015	-0.0014550337628859017
1.1763709395413025E-4	-0.19	-0.001046539685478696
2.4651164723998284E-4	-0.20600000000000002	-0.0022159444134172944
2.566636312854559E-4	-0.201	-0.0022946574866830297
5.157402787321827E-4	-0.208	-0.004510527254253942
7.223163415860671E-5	-0.168	-5.883846601399091E-4
6.734650399039064E-5	-0.17300000000000001	-5.452559500798128E-4
1.923217951927585E-5	-0.047	-9.02075434310821E-5
8.879931413324702E-5	-0.2085	-8.13280582488481E-4
2.99991009533199E-4	-0.1945	-0.002557584996048665
1.7303024543169674E-4	-0.192	-0.0015211175382251914
2.1567003739003215E-4	-0.1895	-0.001842477837939325
1.962838907306642E-4	-0.193	-0.0017236645420807119
1.0903977356676624E-5	-0.1455	-7.991073495812119E-5
4.741660195854216E-6	-0.0855	-2.6822193450834434E-5
8.256468324037167E-6	-0.091	-4.7845773897076055E-5
4.275926834243159E-6	-0.0655	-2.1294432391677936E-5
4.4463970815422414E-5	-0.197	-4.163409839047222E-4
2.4018819383718447E-6	-0.0405	-1.1245601995203139E-5
1.5784553421813504E-6	-0.0305	-7.016438947189417E-6
2.3154414886170597E-6	-0.035500000000000004	-1.0582965834240645E-5
1.193210459133357E-6	-0.025500000000000002	-5.198044526165781E-6
5.119742501176243E-5	-0.197	-4.952586413083537E-4
2.0868559232565347E-5	-0.151	-1.5804604018580765E-4
1.790653052643864E-4	-0.20800000000000002	-0.001658397740674947
8.463268454978914E-6	-0.1155	-5.281076583116918E-5
2.0942333083784624E-4	-0.1945	-0.0018162118272341899
3.809584039755331E-5	-0.112	-2.3267559535670312E-4
1.3879854755037996E-5	-0.1105	-8.743768578047144E-5
3.54742148880249E-6	-0.0455	-1.613810955475073E-5
