Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAII,Multi Objective Integer Encoding Biclustering,EP,0,0.07221225381379978
NSGAII,Multi Objective Integer Encoding Biclustering,EP,1,0.06202781978767624
NSGAII,Multi Objective Integer Encoding Biclustering,EP,2,0.05679871457661145
NSGAII,Multi Objective Integer Encoding Biclustering,EP,3,0.0660884633987083
NSGAII,Multi Objective Integer Encoding Biclustering,EP,4,0.05897640822887373
NSGAII,Multi Objective Integer Encoding Biclustering,EP,5,0.07937405516473475
NSGAII,Multi Objective Integer Encoding Biclustering,EP,6,0.05558342178358422
NSGAII,Multi Objective Integer Encoding Biclustering,EP,7,0.05643361288613637
NSGAII,Multi Objective Integer Encoding Biclustering,EP,8,0.06214354855466082
NSGAII,Multi Objective Integer Encoding Biclustering,EP,9,0.08487129558557396
NSGAII,Multi Objective Integer Encoding Biclustering,EP,10,0.06896295256085767
NSGAII,Multi Objective Integer Encoding Biclustering,EP,11,0.07267893238573342
NSGAII,Multi Objective Integer Encoding Biclustering,EP,12,0.07044440533553926
NSGAII,Multi Objective Integer Encoding Biclustering,EP,13,0.08175197565975997
NSGAII,Multi Objective Integer Encoding Biclustering,EP,14,0.06850269642440882
NSGAII,Multi Objective Integer Encoding Biclustering,EP,15,0.06631214525653632
NSGAII,Multi Objective Integer Encoding Biclustering,EP,16,0.056204379562043716
NSGAII,Multi Objective Integer Encoding Biclustering,EP,17,0.05633618009107985
NSGAII,Multi Objective Integer Encoding Biclustering,EP,18,0.07019982345502118
NSGAII,Multi Objective Integer Encoding Biclustering,EP,19,0.07480326593033271
NSGAII,Multi Objective Integer Encoding Biclustering,EP,20,0.06671445637106144
NSGAII,Multi Objective Integer Encoding Biclustering,EP,21,0.06571629950165048
NSGAII,Multi Objective Integer Encoding Biclustering,EP,22,0.06532457838306482
NSGAII,Multi Objective Integer Encoding Biclustering,EP,23,0.05871847131731389
NSGAII,Multi Objective Integer Encoding Biclustering,EP,24,0.09464988159618004
SPEA2,Multi Objective Integer Encoding Biclustering,EP,0,0.08506230112430882
SPEA2,Multi Objective Integer Encoding Biclustering,EP,1,0.09939260278974704
SPEA2,Multi Objective Integer Encoding Biclustering,EP,2,0.10629893489801273
SPEA2,Multi Objective Integer Encoding Biclustering,EP,3,0.08012965516561443
SPEA2,Multi Objective Integer Encoding Biclustering,EP,4,0.10613809762686596
SPEA2,Multi Objective Integer Encoding Biclustering,EP,5,0.09813904264134765
SPEA2,Multi Objective Integer Encoding Biclustering,EP,6,0.08723942841065786
SPEA2,Multi Objective Integer Encoding Biclustering,EP,7,0.0782145245989827
SPEA2,Multi Objective Integer Encoding Biclustering,EP,8,0.08771995602130411
SPEA2,Multi Objective Integer Encoding Biclustering,EP,9,0.10680856933214043
SPEA2,Multi Objective Integer Encoding Biclustering,EP,10,0.09899188744885279
SPEA2,Multi Objective Integer Encoding Biclustering,EP,11,0.055617450867977314
SPEA2,Multi Objective Integer Encoding Biclustering,EP,12,0.07990061418354394
SPEA2,Multi Objective Integer Encoding Biclustering,EP,13,0.07052645201618302
SPEA2,Multi Objective Integer Encoding Biclustering,EP,14,0.11056228414421604
SPEA2,Multi Objective Integer Encoding Biclustering,EP,15,0.09642949748655806
SPEA2,Multi Objective Integer Encoding Biclustering,EP,16,0.07586897064639009
SPEA2,Multi Objective Integer Encoding Biclustering,EP,17,0.07776509659361105
SPEA2,Multi Objective Integer Encoding Biclustering,EP,18,0.09025900913063367
SPEA2,Multi Objective Integer Encoding Biclustering,EP,19,0.09652680153374397
SPEA2,Multi Objective Integer Encoding Biclustering,EP,20,0.1336389683489359
SPEA2,Multi Objective Integer Encoding Biclustering,EP,21,0.1118283512528283
SPEA2,Multi Objective Integer Encoding Biclustering,EP,22,0.11136669976365249
SPEA2,Multi Objective Integer Encoding Biclustering,EP,23,0.07401438520820125
SPEA2,Multi Objective Integer Encoding Biclustering,EP,24,0.10970691897509777
MOCell,Multi Objective Integer Encoding Biclustering,EP,0,0.10005042796570639
MOCell,Multi Objective Integer Encoding Biclustering,EP,1,0.09078584238433446
MOCell,Multi Objective Integer Encoding Biclustering,EP,2,0.08569855063673035
MOCell,Multi Objective Integer Encoding Biclustering,EP,3,0.0756655391712677
MOCell,Multi Objective Integer Encoding Biclustering,EP,4,0.06384999938167502
MOCell,Multi Objective Integer Encoding Biclustering,EP,5,0.08693366898461562
MOCell,Multi Objective Integer Encoding Biclustering,EP,6,0.10425306655940135
MOCell,Multi Objective Integer Encoding Biclustering,EP,7,0.07633153792074998
MOCell,Multi Objective Integer Encoding Biclustering,EP,8,0.06350364963503641
MOCell,Multi Objective Integer Encoding Biclustering,EP,9,0.0926767881405173
MOCell,Multi Objective Integer Encoding Biclustering,EP,10,0.07765885900418416
MOCell,Multi Objective Integer Encoding Biclustering,EP,11,0.08209193181743235
MOCell,Multi Objective Integer Encoding Biclustering,EP,12,0.07753790512673386
MOCell,Multi Objective Integer Encoding Biclustering,EP,13,0.07706093130484382
MOCell,Multi Objective Integer Encoding Biclustering,EP,14,0.10004507570677072
MOCell,Multi Objective Integer Encoding Biclustering,EP,15,0.08358712932015899
MOCell,Multi Objective Integer Encoding Biclustering,EP,16,0.10153809148401012
MOCell,Multi Objective Integer Encoding Biclustering,EP,17,0.07926958760753916
MOCell,Multi Objective Integer Encoding Biclustering,EP,18,0.06611008450130496
MOCell,Multi Objective Integer Encoding Biclustering,EP,19,0.09637722217498679
MOCell,Multi Objective Integer Encoding Biclustering,EP,20,0.079863609419629
MOCell,Multi Objective Integer Encoding Biclustering,EP,21,0.09752109463966804
MOCell,Multi Objective Integer Encoding Biclustering,EP,22,0.06764425350116973
MOCell,Multi Objective Integer Encoding Biclustering,EP,23,0.07439258086074566
MOCell,Multi Objective Integer Encoding Biclustering,EP,24,0.09188089915557822
NSGAII,Multi Objective Integer Encoding Biclustering,SP,0,0.5761746905134608
NSGAII,Multi Objective Integer Encoding Biclustering,SP,1,0.6537699026441869
NSGAII,Multi Objective Integer Encoding Biclustering,SP,2,0.6749957057443854
NSGAII,Multi Objective Integer Encoding Biclustering,SP,3,0.549233549462163
NSGAII,Multi Objective Integer Encoding Biclustering,SP,4,0.6014112266581335
NSGAII,Multi Objective Integer Encoding Biclustering,SP,5,0.6436556897992216
NSGAII,Multi Objective Integer Encoding Biclustering,SP,6,0.5696990193945275
NSGAII,Multi Objective Integer Encoding Biclustering,SP,7,0.6001222562580535
NSGAII,Multi Objective Integer Encoding Biclustering,SP,8,0.6333946157688692
NSGAII,Multi Objective Integer Encoding Biclustering,SP,9,0.6282693945615638
NSGAII,Multi Objective Integer Encoding Biclustering,SP,10,0.5213815245755824
NSGAII,Multi Objective Integer Encoding Biclustering,SP,11,0.6393689180339962
NSGAII,Multi Objective Integer Encoding Biclustering,SP,12,0.6485683027894562
NSGAII,Multi Objective Integer Encoding Biclustering,SP,13,0.6581977962869662
NSGAII,Multi Objective Integer Encoding Biclustering,SP,14,0.5820566705521368
NSGAII,Multi Objective Integer Encoding Biclustering,SP,15,0.6103974249498935
NSGAII,Multi Objective Integer Encoding Biclustering,SP,16,0.603172146065207
NSGAII,Multi Objective Integer Encoding Biclustering,SP,17,0.6593427553007807
