Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAIIa,Multi Objective Integer Encoding Biclustering,GD,21,0.0040535143049260395
NSGAIIa,Multi Objective Integer Encoding Biclustering,GD,22,0.003317856138560411
NSGAIIa,Multi Objective Integer Encoding Biclustering,GD,23,0.003804499755997285
NSGAIIa,Multi Objective Integer Encoding Biclustering,GD,24,0.003868454717201903
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,0,0.003798669603048543
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,1,0.004368101848890182
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,2,0.003751847480747869
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,3,0.004078732404182462
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,4,0.005031367827933025
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,5,0.004274594592649808
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,6,0.003960196689723078
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,7,0.002977296663568929
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,8,0.003297794749561203
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,9,0.004699724552556005
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,10,0.0037648112329186287
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,11,0.00373864506088166
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,12,0.003907092367328269
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,13,0.004044439072607781
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,14,0.0035604696734411064
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,15,0.003653845020379814
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,16,0.004674489851113155
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,17,0.004186789803071705
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,18,0.0037153192935196534
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,19,0.003915182750275782
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,20,0.003970048588355788
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,21,0.004069434800134817
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,22,0.0031017774458560487
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,23,0.0044532566654887605
NSGAIIb,Multi Objective Integer Encoding Biclustering,GD,24,0.0041565769325324015
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,0,0.03751294138477066
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,1,0.025739294155893933
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,2,0.03662123122654853
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,3,0.02776541931703048
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,4,0.03364061431367308
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,5,0.027833242175948902
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,6,0.03134897592456792
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,7,0.033536035762193606
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,8,0.027044979289992575
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,9,0.026668514624817473
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,10,0.03127621842581673
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,11,0.03067429988118653
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,12,0.028387521291280204
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,13,0.03176741644735166
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,14,0.03471232222631672
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,15,0.02780667480240162
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,16,0.03381027669686207
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,17,0.027961428780955182
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,18,0.028825126395717732
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,19,0.03844410431981909
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,20,0.0344643961300454
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,21,0.029438099811945204
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,22,0.03270618351552708
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,23,0.026401427447903175
NSGAIIc,Multi Objective Integer Encoding Biclustering,GD,24,0.03320527924180293
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,0,0.0035673861948199662
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,1,0.0033960348547669604
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,2,0.003658115139755702
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,3,0.004062639575819533
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,4,0.004024333628192809
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,5,0.004209343678406596
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,6,0.003256295028933705
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,7,0.004270586985121262
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,8,0.003407018726646416
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,9,0.003967423231377583
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,10,0.003305905865537479
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,11,0.0039029262420710547
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,12,0.004348385857479479
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,13,0.0039001684507831568
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,14,0.004355774541970506
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,15,0.004090428119582638
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,16,0.004245191634627036
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,17,0.004482872690944167
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,18,0.0040949919106980275
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,19,0.003714032170069496
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,20,0.00414673846388682
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,21,0.003609174599890216
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,22,0.004917989952807304
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,23,0.004490241945561208
NSGAIId,Multi Objective Integer Encoding Biclustering,GD,24,0.003592946307173414
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,0,0.3206574953408228
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,1,0.3110296815266521
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,2,0.31142870139566775
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,3,0.30813124941382247
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,4,0.30969658839461256
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,5,0.31402833531253516
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,6,0.31090079929359193
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,7,0.30699408286170166
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,8,0.31248143085846614
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,9,0.30924236048261944
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,10,0.3169421061968468
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,11,0.3072136978118634
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,12,0.30527278915237294
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,13,0.3195071226941011
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,14,0.30697157803985226
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,15,0.3119964229946887
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,16,0.30475467138249146
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,17,0.3114746144437626
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,18,0.3182247241367513
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,19,0.29575784087354834
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,20,0.3037811251437326
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,21,0.3254555239538286
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,22,0.31408558222533867
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,23,0.31081643665539066
NSGAIIa,Multi Objective Integer Encoding Biclustering,HV,24,0.3100749686051213
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,0,0.318248061541418
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,1,0.31138386762923065
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,2,0.30447317642442934
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,3,0.30543006219342755
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,4,0.2994122659363557
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,5,0.31749769603712885
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,6,0.319298045234936
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,7,0.317502255332097
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,8,0.30573539386026116
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,9,0.298617636630878
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,10,0.3235505998751156
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,11,0.31487223210862114
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,12,0.3124222692490359
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,13,0.3032125805347864
NSGAIIb,Multi Objective Integer Encoding Biclustering,HV,14,0.31421198006306184
