0.0053867320274688475	-0.445	-0.02952583127580183
0.007671409168591141	-0.65	-0.03628956341031492
0.008725776361551967	-0.395	-0.041288209766031966
0.009181794502483144	-0.53	-0.04172053039375394
0.005860866968581235	-0.485	-0.02773702911554645
0.005718073449565641	-0.47	-0.028616903835018873
0.007062597274697889	-0.63	-0.032936119034700805
0.006029794900587756	-0.51	-0.028311204283389846
0.008967633192575132	-0.495	-0.040643307557282515
0.006097273336393605	-0.405	-0.03247635168197211
0.00874843296655087	-0.41500000000000004	-0.04097925216828703
0.009123036506669648	-0.51	-0.04113320427991583
0.0063677921256716855	-0.5700000000000001	-0.028714922162049992
0.007411521549322897	-0.43	-0.03733997131023538
0.007896376899541481	-0.475	-0.03860767397532243
0.008594976082902885	-0.58	-0.040130266777257464
0.008909124941608794	-0.45	-0.04144221161117959
0.008114373784317667	-0.6	-0.036972234742104176
0.006170111519304194	-0.46499999999999997	-0.031542658220781776
0.006320277497276717	-0.555	-0.031259683113353365
0.007552521458530731	-0.62	-0.03620795489988853
0.00577625158887003	-0.48	-0.02789205452827484
0.005870192886129071	-0.495	-0.029899659004513936
0.006235915916620026	-0.535	-0.031059931701401727
0.00717706964914938	-0.42	-0.03702693959569776
0.006116956575817093	-0.5449999999999999	-0.03093353747531825
0.007313113880053895	-0.625	-0.033904934980892254
0.006449502206903629	-0.5800000000000001	-0.031990633329271025
0.0060300958512907185	-0.52	-0.029934332751517634
0.00779247065972905	-0.45999999999999996	-0.039008784819228495
0.007636938895079895	-0.5249999999999999	-0.037621846128972875
0.006347626745865211	-0.54	-0.0317828111324754
0.006086354844682312	-0.495	-0.030390015208311198
0.00843190743712777	-0.425	-0.04019055457890788
0.007702743550322068	-0.56	-0.037090744814199744
0.008158468409788492	-0.515	-0.04000767374006469
0.006553055998610813	-0.505	-0.033048192546432785
0.006366259805991788	-0.415	-0.032685055676901185
0.007260994719847411	-0.435	-0.03607552202191196
0.006743067014095087	-0.525	-0.034121161136602025
0.005743931788858948	-0.435	-0.029680987785464356
0.0074836119705914755	-0.5549999999999999	-0.03657219883834222
0.006362249811443967	-0.565	-0.03031500305707232
0.0070263806788025285	-0.425	-0.035676535663597915
0.006554790702796134	-0.515	-0.033344492163460616
0.008190289040537351	-0.54	-0.03927545370602613
0.008303179791017412	-0.5700000000000001	-0.03897590732700495
0.007699017609343647	-0.44	-0.038217682016329774
0.006589816609944808	-0.56	-0.03211237765626331
0.006380136357785714	-0.485	-0.032533745486631106
0.008078070585796557	-0.575	-0.03834710181641285
0.007198741268038585	-0.595	-0.034884147280017756
0.008383950311200495	-0.61	-0.03770745175067713
0.00794572135556999	-0.45499999999999996	-0.03935174566212941
0.00842329753350639	-0.59	-0.03914441430162796
0.0066547746329671375	-0.545	-0.033715956226030186
0.007773433258818848	-0.5	-0.03824156110647924
0.00825574045338127	-0.595	-0.0374452797821883
0.008444080733517361	-0.615	-0.03814521120891493
0.0074545915023898806	-0.5900000000000001	-0.035249165298671094
0.006814489860520732	-0.575	-0.03359003800150752
0.006987598205147305	-0.455	-0.035430287925912136
0.0062208799748203775	-0.49	-0.03150829743964417
0.008522892179173526	-0.53	-0.039798050591036034
0.006484648100535387	-0.53	-0.03234737770353003
0.00846111576242608	-0.595	-0.03854893248274217
0.006814354839975015	-0.605	-0.03312355275605944
0.006699199061678434	-0.455	-0.033932210361211766
0.00836312525366983	-0.55	-0.03952594166471667
0.008955858023362162	-0.49	-0.04128146024331089
0.00799255276187773	-0.49	-0.03886634490375613
0.007367096369125602	-0.45	-0.03666244333267912
0.007111332221959698	-0.5349999999999999	-0.03464452323955205
0.008446678573124871	-0.48000000000000004	-0.040710399190506195
0.006510407997353467	-0.55	-0.0322350044330772
0.0067216771666011674	-0.5	-0.033775505196082745
0.006871267232005601	-0.515	-0.03534383431745187
0.007335393398798704	-0.61	-0.03469600183673389
0.008485064610144368	-0.605	-0.03831378781225161
0.0069319934398109455	-0.5800000000000001	-0.03347801570391884
0.006788799346141757	-0.48	-0.034460519785114885
0.007939189298364183	-0.565	-0.038666725860448496
0.008349063439552242	-0.585	-0.03870875557241822
0.008179966420358821	-0.52	-0.038726388556834045
0.0065243425891000194	-0.445	-0.03293631647234284
0.0073503764143976295	-0.45999999999999996	-0.036356647751649575
0.008449280903384888	-0.5449999999999999	-0.03973577122215791
0.005863560735616779	-0.44999999999999996	-0.0298483038887198
0.008052976778486744	-0.515	-0.039596457622048664
0.007466956471661872	-0.52	-0.03785177547015695
0.0070369122141493625	-0.615	-0.033505940771325037
0.00708613779636512	-0.5800000000000001	-0.034339028763017955
0.006202611098959959	-0.44500000000000006	-0.03251827087986933
0.00733957834145521	-0.62	-0.0340445005692233
0.007460230721554327	-0.48	-0.03645203633007312
0.006492923290329565	-0.585	-0.032044748476322965
0.0066333984085322865	-0.565	-0.03280632038761069
0.0071194851665342595	-0.565	-0.03503956130831357
0.007207536454397723	-0.53	-0.03510102527030163
0.0076498138717081806	-0.575	-0.036705799855532385
