Hyperparameter tuning for binary encoding with data /home/khaosdev/jMetalJava/jMetal/resources/fabia_100x1000.csv
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.6275106484, mutationProbability=0.001}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6366592285, mutationProbability=0.001}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.7882407873, mutationProbability=0.001}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.6128885048, mutationProbability=0.001}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6555683152, mutationProbability=0.001}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.7079956051, mutationProbability=0.001}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.7525257012, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.5916522735, mutationProbability=0.001}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6482988316, mutationProbability=0.001}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.6863520998, mutationProbability=0.001}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.7071471249, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.8170345748, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.8152518765, mutationProbability=0.001}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.0000000000, mutationProbability=0.001}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.7076159371, mutationProbability=0.010}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.7035138308, mutationProbability=0.010}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.6988610329, mutationProbability=0.010}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.7306166251, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7506112737, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7507072640, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7348436950, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7412929899, mutationProbability=0.010}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.7894763419, mutationProbability=0.010}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.5971136190, mutationProbability=0.010}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6897346569, mutationProbability=0.010}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.7167971560, mutationProbability=0.010}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.7373565237, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7531578552, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7472010749, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7107981098, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7641131603, mutationProbability=0.010}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.7749056722, mutationProbability=0.010}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.6556505480, mutationProbability=0.010}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6605495813, mutationProbability=0.010}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.7260511035, mutationProbability=0.010}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.7335848852, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7365933631, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7658475790, mutationProbability=0.010}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.7524930358, mutationProbability=0.010}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.7585808334, mutationProbability=0.010}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.7645348310, mutationProbability=0.010}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.5668638928, mutationProbability=0.100}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.5873608649, mutationProbability=0.100}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.5773852244, mutationProbability=0.100}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.5821826857, mutationProbability=0.100}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.5968015512, mutationProbability=0.100}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.5941187499, mutationProbability=0.100}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.5880873938, mutationProbability=0.100}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.5639798640, mutationProbability=0.100}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.5701358551, mutationProbability=0.100}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.5781670207, mutationProbability=0.100}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.5938425318, mutationProbability=0.100}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.6018630797, mutationProbability=0.100}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.6035229900, mutationProbability=0.100}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.6044597906, mutationProbability=0.100}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.6153625778, mutationProbability=0.100}
Configuration: {maxEvaluations=500000, crossoverProbability=0.1, hypervolume=0.6073545447, mutationProbability=0.100}
Configuration: {maxEvaluations=1000000, crossoverProbability=0.1, hypervolume=0.6070108819, mutationProbability=0.100}
Configuration: {maxEvaluations=2000000, crossoverProbability=0.1, hypervolume=0.6151251979, mutationProbability=0.100}
Configuration: {maxEvaluations=50000, crossoverProbability=0.1, hypervolume=0.5785682249, mutationProbability=0.100}
Configuration: {maxEvaluations=100000, crossoverProbability=0.1, hypervolume=0.6061017280, mutationProbability=0.100}
Configuration: {maxEvaluations=200000, crossoverProbability=0.1, hypervolume=0.6179929129, mutationProbability=0.100}
Configuration: {maxEvaluations=250000, crossoverProbability=0.1, hypervolume=0.6129041350, mutationProbability=0.100}
