0.00699966380210812,-0.6495,-0.03347592136612628
0.005200382589402018,-0.4915,-0.02708853353584491
0.008610464425491715,-0.4905,-0.04087484404122771
0.005051334255440175,-0.433,-0.02724639830637332
0.008604455943173528,-0.483,-0.04094772856646548
0.006725358514547915,-0.35250000000000004,-0.03504146317937678
0.006646431674404166,-0.5785,-0.032717478529219725
0.005969337898736171,-0.373,-0.03187288711393072
0.007807233195341376,-0.46699999999999997,-0.03856191527890275
0.005625740480043946,-0.437,-0.03006284111513358
0.007159721339046044,-0.40549999999999997,-0.036484878425530255
0.00754216046616047,-0.614,-0.036573035230618625
0.006191332041590304,-0.361,-0.03235338979578092
0.00786580697972508,-0.4345,-0.03882664212255873
0.00851638906001576,-0.4855,-0.04040347194241456
0.0072320883725720455,-0.625,-0.03578303199511347
0.007197757595594965,-0.6275,-0.03512057924841485
0.005839740082184181,-0.476,-0.030798305974824844
0.006660332747288343,-0.357,-0.03419950022093659
0.0070973681367881205,-0.39849999999999997,-0.03554103048763762
0.0060608752769157614,-0.5585,-0.03105791307212397
0.006536868595620895,-0.36850000000000005,-0.0337847492370606
0.008210942780312267,-0.469,-0.03928870232090382
0.005940325083095398,-0.384,-0.031484392050744166
0.0069213467550755395,-0.62,-0.03322619908018887
0.00792190596704602,-0.573,-0.03734076072517972
0.008032804398556791,-0.5700000000000001,-0.03810687657657288
0.007657566488837454,-0.4425,-0.03769248560361404
0.007118812949594796,-0.634,-0.0346996345501113
0.0075874559259310175,-0.5925,-0.03702052449454385
0.008119471771759723,-0.4565,-0.03961068197531259
0.0052434884058341815,-0.482,-0.028271880754405895
0.005095476770736015,-0.4295,-0.027382508091573894
0.008170256035640679,-0.4505,-0.03971914965299927
0.008333301814840762,-0.4605,-0.040211176175648365
0.0067424290231175195,-0.399,-0.03399958459263891
0.007904798760619386,-0.5855,-0.03713751232850183
0.006626325027143105,-0.3765,-0.03408862849607139
0.005309744777646134,-0.4125,-0.029184527215894925
0.0069842096522020084,-0.6475,-0.033359757856961006
0.007480990376059579,-0.478,-0.036908195846580276
0.0068023309930525565,-0.5985,-0.03310647513776732
0.007285256007844509,-0.458,-0.03597561919693399
0.0077790231330219966,-0.447,-0.03792405237828868
0.005731001855728204,-0.4965,-0.030205884564197427
0.008569339241477826,-0.5105,-0.04065654978138471
0.007187442148798428,-0.396,-0.03673747050080517
0.007750131141654287,-0.5385,-0.03769438930349716
0.006890333811849403,-0.392,-0.035404935993204975
0.007812457314570647,-0.529,-0.038279806601652665
0.006716895478872761,-0.3875,-0.03437081202281047
0.006821063547411468,-0.382,-0.034773831146121634
0.008293966751514517,-0.491,-0.03943736087410167
0.007308429712363251,-0.568,-0.03630641042161061
0.006425665958972468,-0.5925,-0.0313742423355511
0.007966104483516324,-0.4415,-0.03874526775994276
0.007501926917635675,-0.41700000000000004,-0.0374570240437534
0.00844151329428477,-0.503,-0.04004700683433041
0.00693145554237096,-0.6425,-0.033024376427623806
0.007448614733345881,-0.4185,-0.03710169916082059
0.0076969564522488005,-0.4235,-0.038005053721290906
0.005687880552292573,-0.521,-0.029577403022053528
0.006354461714426644,-0.5485,-0.032303192867181654
0.007017409636829593,-0.6479999999999999,-0.033513248867052425
0.006407342434357288,-0.4105,-0.03231851674656351
0.008091076549036106,-0.5035000000000001,-0.03872176138768584
0.0059069443884788376,-0.527,-0.029809705926325196
0.008406997213970207,-0.5205,-0.03964670296578018
0.005139567404279335,-0.428,-0.02791275025462662
0.006586311943045833,-0.599,-0.032258579792670675
0.006248719309645222,-0.39849999999999997,-0.03219821543611141
0.005948572098654124,-0.5355000000000001,-0.03038634506622077
0.00773204777553848,-0.5535,-0.03714024563963364
0.005406468647991909,-0.517,-0.02776450122433025
0.008478647262001315,-0.5075000000000001,-0.04031213315382112
0.008011908811087409,-0.439,-0.03907605822774583
0.006777808981627182,-0.542,-0.03358603886527703
0.00650290957614968,-0.36150000000000004,-0.033751955085531915
0.0068842320864772755,-0.6025,-0.03322055160424664
0.008487246885936777,-0.523,-0.039868368296913995
0.005744087188469595,-0.3885,-0.030264283733281706
0.005893395470049376,-0.545,-0.02972914663466921
0.008361729014980848,-0.5325,-0.039074992816421524
0.006222620735589675,-0.5415,-0.03144544754026855
0.0061491021632493394,-0.5645,-0.03098483556788625
0.005998647193267083,-0.552,-0.030277847792680373
0.008534036459447501,-0.4985,-0.04064126781157045
0.006125453506351787,-0.563,-0.030729547335870595
0.007766894075051662,-0.5495,-0.03759423108400882
0.005224936186000516,-0.49,-0.027600044857642874
0.005577120118132592,-0.532,-0.028953420286770754
0.0054288039107095116,-0.5065,-0.028653339299372596
0.0054873878723618735,-0.5105,-0.028813044851813338
0.005554271811895106,-0.502,-0.029480303732371944
0.007466291991918579,-0.6114999999999999,-0.036194465303123015
0.006334646371031435,-0.5665,-0.03120787144934152
0.006465434957925261,-0.40700000000000003,-0.03287155234938278
0.005526723830807258,-0.544,-0.028758436375644923
0.008200592080499981,-0.4465,-0.039950740494383116
0.005543865634797949,-0.471,-0.029256887540163423
